volcano,sector_id,latitude,longitude,SlopeMean(,AzimAxisBa,alternate_,lithology,font_weight,paguican_c,rrl_class,age,rrl,sector,volcano_2,sector_mea,sector_med,sector_std,sector_min,sector_max,sector_ran,sector_maj,sector_iqr,cov
Macolod24,Macolod24_19,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,19,Macolod24,22.33496506,23.62121201,4.949533971,4.981180191,28.73880005,23.75761986,4.981180191,4.3756,23.47422566
Macolod24,Macolod24_20,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,20,Macolod24,17.95238941,19.29380035,3.95736035,2.377448082,22.54836845,20.17092037,2.377448082,4.0437,23.47422566
Macolod24,Macolod24_21,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,21,Macolod24,15.68053771,16.6881218,3.729319667,4.964056015,19.66514778,14.70109177,4.964056015,5.1727,23.47422566
Macolod24,Macolod24_22,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,22,Macolod24,15.7232732,17.10331345,3.739048604,2.002146482,19.43169975,17.42955327,2.002146482,3.9294,23.47422566
Macolod24,Macolod24_23,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,23,Macolod24,16.49185317,17.28212547,2.83981378,6.172482491,19.58866882,13.41618633,6.172482491,2.6101,23.47422566
Macolod24,Macolod24_24,14.148719,121.16428,17.4866,6.76619,La Mesa,No data,normal,Small flat cone,scoria cone,,,24,Macolod24,15.83583845,16.03430557,3.474982584,4.574776173,24.41624451,19.84146833,4.574776173,4.3352,23.47422566
Macolod25,Macolod25_1,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,1,Macolod25,25.16467957,26.9562664,6.868723033,3.243477106,33.14256287,29.89908576,3.243477106,8.4076,19.03088125
Macolod25,Macolod25_2,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,2,Macolod25,26.91602618,28.42728806,5.929742482,1.738682389,33.11484909,31.3761667,1.738682389,6.6245,19.03088125
Macolod25,Macolod25_3,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,3,Macolod25,26.16860455,27.26562119,3.979555881,8.024641037,30.99904823,22.9744072,8.024641037,5.0976,19.03088125
Macolod25,Macolod25_4,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,4,Macolod25,24.90686881,25.90036011,3.93869025,5.452328205,29.09321594,23.64088774,5.452328205,4.1486,19.03088125
Macolod25,Macolod25_5,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,5,Macolod25,22.68954367,22.96009254,2.956677464,11.95140457,27.30475616,15.35335159,11.95140457,4.2295,19.03088125
Macolod25,Macolod25_6,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,6,Macolod25,21.29052906,20.47756004,3.828220365,3.640358925,26.90417671,23.26381779,3.640358925,6.0702,19.03088125
Macolod25,Macolod25_7,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,7,Macolod25,19.22796782,17.33721352,4.614911727,11.47668457,26.69853401,15.22184944,11.47668457,8.2543,19.03088125
Macolod25,Macolod25_8,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,8,Macolod25,18.49800774,17.41644859,5.221156876,7.96784687,26.53154182,18.56369495,7.96784687,10.5167,19.03088125
Macolod25,Macolod25_9,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,9,Macolod25,20.03504647,20.78844261,4.775572026,11.36367321,26.41240692,15.04873371,11.36367321,9.3502,19.03088125
Macolod25,Macolod25_10,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,10,Macolod25,24.31415021,25.14946175,3.366830829,6.59784174,30.09082794,23.4929862,6.59784174,1.8672,19.03088125
Macolod25,Macolod25_11,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,11,Macolod25,26.44471581,25.76556969,4.007425073,9.819830894,33.14364624,23.32381535,9.819830894,5.0043,19.03088125
Macolod25,Macolod25_12,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,12,Macolod25,26.04898293,25.66708946,5.179693108,2.622085571,33.17795563,30.55587006,2.622085571,6.921,19.03088125
Macolod25,Macolod25_13,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,13,Macolod25,23.96863261,25.14608383,4.660117348,6.067639351,30.76490593,24.69726658,6.067639351,6.2103,19.03088125
Macolod25,Macolod25_14,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,14,Macolod25,23.54018717,23.83359718,4.467659441,3.375573158,31.45228577,28.07671261,3.375573158,3.8538,19.03088125
Macolod25,Macolod25_15,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,15,Macolod25,27.63140489,29.1291008,5.661199804,6.782264233,36.84836197,30.06609774,6.782264233,7.6221,19.03088125
Macolod25,Macolod25_16,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,16,Macolod25,29.99150961,31.60052299,6.836285883,4.974805832,38.61348724,33.63868141,4.974805832,10.2039,19.03088125
Macolod25,Macolod25_17,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,17,Macolod25,31.29767287,32.62618637,6.213910983,11.05096149,38.69920731,27.64824581,11.05096149,9.9071,19.03088125
Macolod25,Macolod25_18,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,18,Macolod25,32.71297994,34.28305054,5.676397596,2.651761532,38.12124634,35.46948481,2.651761532,6.9203,19.03088125
Macolod25,Macolod25_19,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,19,Macolod25,30.05296229,32.87173653,7.536725447,9.495544434,37.40764236,27.91209793,9.495544434,10.7363,19.03088125
Macolod25,Macolod25_20,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,20,Macolod25,28.37528055,31.18334293,8.89894639,6.514304161,38.17894363,31.66463947,6.514304161,14.9615,19.03088125
Macolod25,Macolod25_21,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,21,Macolod25,29.55674422,32.15019608,8.594337961,10.38037205,39.74994278,29.36957073,10.38037205,15.2108,19.03088125
Macolod25,Macolod25_22,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,22,Macolod25,32.24715627,34.72587013,8.132878027,4.477126598,41.40406036,36.92693377,4.477126598,12.3679,19.03088125
Macolod25,Macolod25_23,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,23,Macolod25,30.67036724,35.08130646,11.14245219,1.344742656,41.87533188,40.53058922,1.344742656,16.6699,19.03088125
Macolod25,Macolod25_24,14.136608,121.15831,25.7766,38.8298,Macolod25,No data,normal,Small steep cone,,,,24,Macolod25,26.87735527,27.29654503,8.236305782,0.493620157,40.86586761,40.37224746,0.493620157,11.413,19.03088125
Macolod26,Macolod26_1,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,1,Macolod26,4.690672815,4.669442654,0.800101225,1.297706366,7.532207012,6.234500647,1.297706366,0.79087,23.65692599
Macolod26,Macolod26_2,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,2,Macolod26,4.783517487,4.833810329,0.577564077,1.379413366,6.677028656,5.29761529,1.379413366,0.62882,23.65692599
Macolod26,Macolod26_3,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,3,Macolod26,5.214580183,5.479519367,0.804000992,0.803261042,6.656229973,5.852968931,0.803261042,1.05011,23.65692599
Macolod26,Macolod26_4,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,4,Macolod26,4.921783197,4.820647001,0.792751509,0.18216379,6.674223423,6.492059633,0.18216379,1.11151,23.65692599
Macolod26,Macolod26_5,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,5,Macolod26,4.774821435,4.904771328,1.030317505,1.210090876,6.646754265,5.436663389,1.210090876,1.14251,23.65692599
Macolod26,Macolod26_6,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,6,Macolod26,4.79885863,5.109331131,1.160944648,0.91802603,8.955144882,8.037118852,0.91802603,1.66957,23.65692599
Macolod26,Macolod26_7,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,7,Macolod26,4.787808541,4.869014263,1.19804591,1.372707605,9.677211761,8.304504156,1.372707605,1.39562,23.65692599
Macolod26,Macolod26_8,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,8,Macolod26,4.676916163,4.980472326,1.658591305,0.593417704,7.79536581,7.201948106,3.378002882,2.60269,23.65692599
Macolod26,Macolod26_9,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,9,Macolod26,5.170626213,5.448646545,1.40225522,0.304137915,9.589043617,9.284905702,0.304137915,1.81355,23.65692599
Macolod26,Macolod26_10,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,10,Macolod26,5.447155525,5.138418198,1.665844003,0.830561042,10.47958279,9.649021745,0.830561042,1.66124,23.65692599
Macolod26,Macolod26_11,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,11,Macolod26,6.010471077,5.866760731,1.116640763,1.485466003,9.792463303,8.306997299,1.485466003,1.21839,23.65692599
Macolod26,Macolod26_12,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,12,Macolod26,6.145402278,6.035913467,1.891160209,0.96243608,12.00467968,11.0422436,0.96243608,2.80734,23.65692599
Macolod26,Macolod26_13,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,13,Macolod26,6.749029228,7.006143093,2.038896271,0.294373095,10.60933018,10.31495708,0.294373095,3.00325,23.65692599
Macolod26,Macolod26_14,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,14,Macolod26,6.718611366,7.12925148,2.565514711,0.346256912,11.22362614,10.87736923,0.346256912,3.90987,23.65692599
Macolod26,Macolod26_15,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,15,Macolod26,6.818728006,6.395542622,3.565873185,0.698339224,12.22797108,11.52963185,0.698339224,7.2055,23.65692599
Macolod26,Macolod26_16,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,16,Macolod26,8.312498828,9.370258331,3.320762089,0.432566136,13.25993538,12.82736924,0.432566136,5.09456,23.65692599
Macolod26,Macolod26_17,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,17,Macolod26,8.015288222,8.637108803,3.029492576,0.24186413,13.20320511,12.96134098,0.24186413,4.26455,23.65692599
Macolod26,Macolod26_18,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,18,Macolod26,7.115735153,8.282471657,2.489240603,0.083691776,9.434391022,9.350699246,0.083691776,3.11785,23.65692599
Macolod26,Macolod26_19,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,19,Macolod26,6.994006711,7.955296755,2.341052573,0.699581921,9.337226868,8.637644947,0.699581921,3.22053,23.65692599
Macolod26,Macolod26_20,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,20,Macolod26,6.355862966,5.045930624,3.79035976,1.046569943,13.45939255,12.4128226,1.046569943,6.59119,23.65692599
Macolod26,Macolod26_21,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,21,Macolod26,6.195130198,3.946392775,4.228463254,1.322948575,13.84489918,12.5219506,1.322948575,7.69565,23.65692599
Macolod26,Macolod26_22,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,22,Macolod26,5.974977701,6.018318176,3.075798217,0.89453876,13.05943966,12.1649009,0.89453876,5.47086,23.65692599
Macolod26,Macolod26_23,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,23,Macolod26,6.394059671,6.846185684,2.363006415,1.394711494,9.734600067,8.339888573,1.394711494,2.03326,23.65692599
Macolod26,Macolod26_24,14.117679,121.14712,5.6274,104.511,San Antonio,dacite-rhyolite,heavy,Small flat cone,dome,,,24,Macolod26,5.317042903,5.250244617,1.962061737,0.506120205,11.38719749,10.88107729,0.506120205,2.65981,23.65692599
Macolod27,Macolod27_1,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,1,Macolod27,5.104928018,5.129190445,1.884336923,0.082521595,11.52422333,11.44170173,5.717986584,2.23833,28.00079936
Macolod27,Macolod27_2,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,2,Macolod27,6.271076251,5.432937145,3.207755075,0.079703443,17.27096176,17.19125832,0.079703443,3.10922,28.00079936
Macolod27,Macolod27_3,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,3,Macolod27,6.271034781,5.216887712,4.525089183,0.122162871,28.06959724,27.94743437,0.122162871,4.06857,28.00079936
Macolod27,Macolod27_4,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,4,Macolod27,6.064767212,6.269940853,1.928021706,0.349805474,12.35457706,12.00477159,0.349805474,2.73711,28.00079936
Macolod27,Macolod27_5,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,5,Macolod27,6.862497108,6.879781485,1.363625011,1.390406251,12.45876408,11.06835783,6.734799385,1.84656,28.00079936
Macolod27,Macolod27_6,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,6,Macolod27,6.776596068,6.857246399,1.253838849,3.471745968,10.61973953,7.147993565,3.471745968,1.80001,28.00079936
Macolod27,Macolod27_7,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,7,Macolod27,7.187562342,7.19775486,1.964133679,1.338930607,14.34526443,13.00633383,8.015147209,2.41312,28.00079936
Macolod27,Macolod27_8,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,8,Macolod27,7.45525824,7.408747196,1.901619727,2.290553093,13.91707993,11.62652683,2.290553093,2.12794,28.00079936
Macolod27,Macolod27_9,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,9,Macolod27,7.703114757,7.834239006,1.46986902,1.903699756,10.66679955,8.76309979,1.903699756,1.36148,28.00079936
Macolod27,Macolod27_10,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,10,Macolod27,6.573620111,6.744920492,1.126194535,3.184070826,9.030246735,5.846175909,3.184070826,1.31885,28.00079936
Macolod27,Macolod27_11,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,11,Macolod27,6.789495567,6.386646986,1.502664286,3.304564238,10.52331161,7.218747377,3.304564238,2.16215,28.00079936
Macolod27,Macolod27_12,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,12,Macolod27,8.024012759,7.642186642,2.466829028,3.266602755,15.08155727,11.81495452,3.266602755,4.01993,28.00079936
Macolod27,Macolod27_13,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,13,Macolod27,10.80369166,10.90950155,2.566174871,4.505475521,14.7989769,10.29350138,4.505475521,3.86417,28.00079936
Macolod27,Macolod27_14,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,14,Macolod27,12.72474998,12.3852129,1.62606533,9.714803696,16.45920944,6.744405746,9.714803696,2.5904,28.00079936
Macolod27,Macolod27_15,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,15,Macolod27,11.63953604,11.8285017,0.873329105,7.989465714,13.76562786,5.776162148,7.989465714,1.1006,28.00079936
Macolod27,Macolod27_16,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,16,Macolod27,10.9739266,10.49209595,1.513231834,8.972584724,14.25224495,5.279660225,8.972584724,3.07638,28.00079936
Macolod27,Macolod27_17,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,17,Macolod27,10.58620817,9.802025318,1.816612422,8.538435936,15.2798357,6.741399765,8.538435936,2.95656,28.00079936
Macolod27,Macolod27_18,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,18,Macolod27,10.07153757,9.598433495,1.579912956,7.342826843,15.56955814,8.2267313,7.342826843,1.70447,28.00079936
Macolod27,Macolod27_19,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,19,Macolod27,8.331922087,8.317625999,1.545349533,5.410133362,13.73046684,8.320333481,5.410133362,1.63025,28.00079936
Macolod27,Macolod27_20,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,20,Macolod27,6.883945494,6.864197731,1.193768124,4.672015667,12.2421093,7.570093632,4.672015667,1.38433,28.00079936
Macolod27,Macolod27_21,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,21,Macolod27,6.675051346,6.581837893,0.717768372,5.56444931,10.20383835,4.639389038,5.56444931,0.8275,28.00079936
Macolod27,Macolod27_22,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,22,Macolod27,5.634141498,5.592509747,1.239290377,3.163075686,10.11172771,6.948652029,3.163075686,1.52688,28.00079936
Macolod27,Macolod27_23,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,23,Macolod27,5.517490437,5.827476025,2.423266565,0.539032221,11.60877895,11.06974673,0.539032221,4.22703,28.00079936
Macolod27,Macolod27_24,14.092642,121.12339,6.41873,138.289,Tanauan Hill,dacite-rhyolite,heavy,Small flat cone,dome,43+/-17 ka (Ar-Ar),Based on Phivolcs Catalog of Philippine Volcanoes,24,Macolod27,5.223585875,5.478827953,2.074072532,0.170752555,12.80193233,12.63117978,0.170752555,2.10794,28.00079936
Macolod28,Macolod28_1,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,1,Macolod28,31.54521407,32.56698227,5.600403904,9.569021225,44.0731926,34.50417137,9.569021225,5.997,25.24139512
Macolod28,Macolod28_2,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,2,Macolod28,26.51537887,28.01590252,7.095605796,1.042039514,37.62411118,36.58207166,1.042039514,9.3452,25.24139512
Macolod28,Macolod28_3,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,3,Macolod28,24.25415262,24.37610435,6.226544611,1.871947765,41.75077438,39.87882662,1.871947765,8.7045,25.24139512
Macolod28,Macolod28_4,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,4,Macolod28,23.33631302,21.05591202,8.027836675,1.921944141,43.9551506,42.03320646,1.921944141,9.9498,25.24139512
Macolod28,Macolod28_5,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,5,Macolod28,28.97392477,30.78556633,6.033468886,5.998113632,37.84778214,31.8496685,5.998113632,7.9707,25.24139512
Macolod28,Macolod28_6,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,6,Macolod28,29.76722351,32.92505264,7.142356762,4.873407841,38.04124069,33.16783285,4.873407841,5.8573,25.24139512
Macolod28,Macolod28_7,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,7,Macolod28,28.45965295,29.96096611,6.223356383,4.091202736,38.07035446,33.97915173,4.091202736,9.3277,25.24139512
Macolod28,Macolod28_8,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,8,Macolod28,29.73640351,31.74234962,5.780152634,5.947332859,35.37259293,29.42526007,5.947332859,7.0379,25.24139512
Macolod28,Macolod28_9,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,9,Macolod28,30.94100665,32.80823135,4.880126102,10.04346848,35.13738251,25.09391403,34.67434311,5.7265,25.24139512
Macolod28,Macolod28_10,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,10,Macolod28,31.56092253,34.40484238,4.65590356,10.76564598,36.53151703,25.76587105,10.76564598,5.7493,25.24139512
Macolod28,Macolod28_11,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,11,Macolod28,32.74245873,35.06320381,5.399689039,18.79952812,40.64519501,21.84566689,18.79952812,8.1999,25.24139512
Macolod28,Macolod28_12,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,12,Macolod28,33.00712073,36.00525856,8.822100987,11.67880344,50.72952271,39.05071926,11.67880344,13.6979,25.24139512
Macolod28,Macolod28_13,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,13,Macolod28,29.03747114,30.73806,9.494332884,8.561741829,47.60194397,39.04020214,8.561741829,19.0441,25.24139512
Macolod28,Macolod28_14,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,14,Macolod28,28.83198126,29.65455055,8.817346269,7.695113659,43.46818924,35.77307558,7.695113659,13.5743,25.24139512
Macolod28,Macolod28_15,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,15,Macolod28,28.65613052,29.47710228,6.611377365,12.84183216,42.03754807,29.1957159,12.84183216,11.8181,25.24139512
Macolod28,Macolod28_16,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,16,Macolod28,28.71615013,30.78190422,8.724876408,12.62237358,42.69199753,30.06962395,33.31474686,17.0299,25.24139512
Macolod28,Macolod28_17,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,17,Macolod28,28.17828515,31.9098053,8.148993092,10.0276041,41.17095184,31.14334774,10.0276041,12.9158,25.24139512
Macolod28,Macolod28_18,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,18,Macolod28,27.33639145,26.18074608,9.189919448,10.1579504,48.89227676,38.73432636,10.1579504,15.8578,25.24139512
Macolod28,Macolod28_19,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,19,Macolod28,30.22465179,29.49870396,6.06014024,10.57782269,48.76636505,38.18854237,10.57782269,7.8463,25.24139512
Macolod28,Macolod28_20,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,20,Macolod28,35.15123867,33.92403412,7.924416979,17.79394341,56.23134995,38.43740654,33.51169968,10.7187,25.24139512
Macolod28,Macolod28_21,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,21,Macolod28,48.62292014,50.55620193,9.588817129,14.05488014,62.65126419,48.59638405,14.05488014,15.0382,25.24139512
Macolod28,Macolod28_22,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,22,Macolod28,53.9495448,58.39686966,10.34454091,21.5559597,63.01781845,41.46185875,21.5559597,9.8155,25.24139512
Macolod28,Macolod28_23,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,23,Macolod28,49.26591297,51.52127457,7.887259017,12.12965679,59.26214218,47.13248539,12.12965679,8.7129,25.24139512
Macolod28,Macolod28_24,14.0375966,120.9724437,30.276,55.042,Macolod28 crater,basaltic andesite,heavy,Small steep cone,,,,24,Macolod28,33.69454201,34.80952835,7.272312144,4.960681438,47.00151443,42.040833,4.960681438,10.642,25.24139512
Macolod30,Macolod30_1,13.998442,120.98477,23.4453,58.4957,Macolod30,basalt,heavy,Small flat cone,,,,1,Macolod30,15.21108158,11.41935444,10.58402868,0.933702648,40.85735703,39.92365438,0.933702648,15.7139,20.98511642
Macolod30,Macolod30_2,13.998442,120.98477,23.4453,58.4957,Macolod30,basalt,heavy,Small flat cone,,,,2,Macolod30,16.43197087,17.56755638,8.064773051,0.893929839,31.148592,30.25466216,0.893929839,14.5431,20.98511642
